Année;Perimètre juridique;Perimètre spatial;Indicateur;Type de contrat;Collège;Sous-catégorie collège;Genre;Plage M3E;Nationalité;Ancienneté;Tranche d'âge;Valeur;Unité;Chapitre du bilan social
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 46 à 55 ans;2042.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 46 à 55 ans;5456.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 46 à 55 ans;53.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 46 à 55 ans;3.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 56 à 60 ans;2546.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 56 à 60 ans;694.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 56 à 60 ans;34.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 56 à 60 ans;2.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 56 à 60 ans;13.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;61 ans et plus;88.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;61 ans et plus;19.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;61 ans et plus;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;61 ans et plus;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;Moins de 5 ans;;4323.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;Moins de 5 ans;;542.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 5 à moins de 10 ans;;49.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;1.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 5 à moins de 10 ans;;2.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 15 à moins de 20 ans;;17.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;1438.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 20 à moins de 25 ans;;2.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 25 à moins de 30 ans;;2301.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 30 à moins de 35 ans;;62.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;35 ans et plus;;442.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;35 ans et plus;;47.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Française;;;20140.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Française;;;1811.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Française;;;72.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Etrangère;;;52.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Etrangère;;;22.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Etrangère;;;30.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Etrangère;;;15.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Homme;;;;;324.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Homme;;;;;0.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;1.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Ouvriers;Homme;;;;;1031.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Supérieurs;Femme;;;;;134.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Cadre;Cadres;Femme;;;;;8205.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Femme;;;;;1610.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Femme;;;;;157.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Femme;;;;;762.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;;;Femme;A;;;;735.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;C;;;;3173.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Homme;D;;;;5376.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;D;;;;2527.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Homme;E;;;;3542.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Homme;G;;;;7932.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Homme;H;;;;2948.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;H;;;;1693.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;Moins de 25 ans;79.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;Moins de 25 ans;291.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;Moins de 25 ans;38.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;Moins de 25 ans;581.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 25 à 35 ans;2890.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 25 à 35 ans;7091.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 25 à 35 ans;2011.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 25 à 35 ans;82.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 25 à 35 ans;148.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 36 à 45 ans;16.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 36 à 45 ans;27.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 46 à 55 ans;6.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 56 à 60 ans;3.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;61 ans et plus;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;61 ans et plus;2.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;61 ans et plus;2.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;Moins de 5 ans;;1593.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;Moins de 5 ans;;1265.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;Moins de 5 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;Moins de 5 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 5 à moins de 10 ans;;855.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;3.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;1723.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;932.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 10 à moins de 15 ans;;15.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;2909.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 20 à moins de 25 ans;;82.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;1.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 20 à moins de 25 ans;;5.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;1351.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;35 ans et plus;;2178.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;35 ans et plus;;1175.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;35 ans et plus;;29.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Française;;;9.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Française;;;945.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Etrangère;;;21.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Etrangère;;;12.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;Etrangère;;;1.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Etrangère;;;59.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;Etrangère;;;46.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Etrangère;;;30.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Dirigeants;Homme;;;;;52.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Femme;;;;;67.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Femme;;;;;4699.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Femme;;;;;3745.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Femme;;;;;213.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Femme;;;;;51.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;;;Homme;B;;;;3195.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Homme;F;;;;7610.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;Moins de 25 ans;171.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;Moins de 25 ans;15.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;Moins de 25 ans;829.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;Moins de 25 ans;592.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 25 à 35 ans;1484.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 25 à 35 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 25 à 35 ans;136.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 36 à 45 ans;2613.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 36 à 45 ans;605.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 36 à 45 ans;4.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 36 à 45 ans;11.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 46 à 55 ans;2548.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 46 à 55 ans;340.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 46 à 55 ans;274.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 46 à 55 ans;5.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 46 à 55 ans;12.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 56 à 60 ans;73.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 56 à 60 ans;32.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 56 à 60 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 56 à 60 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 56 à 60 ans;6.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;61 ans et plus;447.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;61 ans et plus;46.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;61 ans et plus;3.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;61 ans et plus;9.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;61 ans et plus;4.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;Moins de 5 ans;;112.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;Moins de 5 ans;;10.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 5 à moins de 10 ans;;2010.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 10 à moins de 15 ans;;589.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 10 à moins de 15 ans;;260.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 10 à moins de 15 ans;;7.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 15 à moins de 20 ans;;1894.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 15 à moins de 20 ans;;154.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 15 à moins de 20 ans;;1.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 20 à moins de 25 ans;;757.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 20 à moins de 25 ans;;13.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 20 à moins de 25 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;759.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;35 ans et plus;;2.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;35 ans et plus;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;35 ans et plus;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;Française;;;8198.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Française;;;20240.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Française;;;8422.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;Française;;;2798.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Française;;;2.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;Etrangère;;;208.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;Etrangère;;;13.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Etrangère;;;17.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Homme;;;;;10988.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Homme;;;;;0.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Homme;;;;;1004.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Femme;;;;;26.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Femme;;;;;0.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Employés;Femme;;;;;105.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Ouvriers;Femme;;;;;695.0;nombre;§1.1.9
2017;EDF SA;France;Effectif;Statutaires;;;Homme;C;;;;7524.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;E;;;;561.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Statutaires;;;Femme;Sans plage;;;;1550.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Non statutaires CDI;;;Homme;Sans plage;;;;262.0;nombre;§1.1.9bis
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 25 à 35 ans;40.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;De 25 à 35 ans;129.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 25 à 35 ans;161.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 36 à 45 ans;2634.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 36 à 45 ans;612.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 36 à 45 ans;61.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 36 à 45 ans;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 56 à 60 ans;93.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 56 à 60 ans;3.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;61 ans et plus;11.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;61 ans et plus;1.0;nombre;§1.1.6
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;Moins de 5 ans;;1447.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;Moins de 5 ans;;149.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;5471.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 5 à moins de 10 ans;;731.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 10 à moins de 15 ans;;2.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 15 à moins de 20 ans;;103.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 15 à moins de 20 ans;;13.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 20 à moins de 25 ans;;2146.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 20 à moins de 25 ans;;675.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 20 à moins de 25 ans;;24.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 25 à moins de 30 ans;;524.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1902.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 25 à moins de 30 ans;;86.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 25 à moins de 30 ans;;39.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 30 à moins de 35 ans;;598.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;35 ans et plus;;1.0;nombre;§1.1.7
2017;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Française;;;178.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Française;;;2.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;Française;;;716.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;Française;;;774.0;nombre;§1.1.8
2017;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;Etrangère;;;2.0;nombre;§1.1.8
